TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
17151,13,117,72,61,467,2,188,0,178,346,676,167,149,139,288,0,45,0,65,19,0,160,0,22,0,102,175,393,0,0,65,223,101,13,405,437,0,96,331,344,55,147,34,106,106,149,493,644,618,21,0,0,43,143,0,0,163,
17131,16,254,64,62,612,0,175,0,379,357,676,168,232,220,295,0,58,0,65,18,0,131,0,20,19,120,208,373,11,0,65,230,154,16,405,480,0,152,278,310,140,144,86,59,51,115,494,635,618,66,0,0,68,360,8,0,142,
17141,14,205,64,62,534,5,125,0,322,397,736,197,214,207,291,0,45,0,67,15,0,183,0,5,0,107,174,428,0,0,67,224,140,14,410,401,0,146,299,360,23,116,23,77,77,145,516,594,713,0,0,0,71,280,0,0,173,
17142,12,140,61,67,463,0,187,0,176,350,657,162,176,150,291,0,57,0,64,11,0,100,0,18,9,123,223,391,9,0,64,227,176,12,360,402,0,125,289,321,114,131,87,54,54,106,511,651,620,34,0,0,25,166,10,0,101,
1781,13,163,63,65,472,0,189,0,192,314,723,163,202,186,283,0,58,0,62,14,0,171,0,26,29,115,240,454,19,0,62,221,192,13,473,388,0,142,229,403,69,154,52,95,95,130,549,607,699,29,0,0,44,169,0,0,210,
1761,15,182,70,70,431,19,182,0,175,295,676,156,187,157,287,0,52,0,64,31,0,83,0,9,29,122,234,361,21,0,64,223,159,15,370,390,0,128,273,319,63,126,46,58,58,81,558,659,642,29,0,0,37,192,9,0,69,
1791,14,180,65,62,434,0,281,0,213,317,715,160,233,206,291,0,51,0,67,41,0,155,0,45,36,106,184,531,36,0,67,224,106,14,576,336,0,166,219,445,92,179,65,130,130,219,603,644,737,36,0,0,40,187,10,0,242,
17121,18,208,61,65,484,0,140,0,240,323,730,162,205,197,284,0,61,0,62,6,0,101,0,8,14,123,251,458,8,0,62,222,201,18,485,429,0,147,278,396,72,116,29,65,65,136,527,601,691,43,0,0,50,241,0,0,145,
17171,12,151,65,62,512,7,234,0,237,399,670,163,151,151,290,0,38,0,67,14,0,105,0,23,20,98,190,391,9,0,67,223,197,12,387,389,0,131,317,344,148,215,109,133,133,166,533,653,708,62,0,0,20,203,0,0,105,
17161,18,142,66,61,457,7,121,0,172,363,712,172,133,133,287,0,38,0,62,14,0,82,0,3,9,99,217,334,0,0,62,225,159,18,363,387,0,112,314,310,84,102,43,49,49,85,561,659,733,41,0,0,21,167,21,0,84,
17112,17,179,63,71,501,0,117,0,218,335,709,151,200,155,290,0,44,0,64,0,0,119,0,38,38,115,223,427,38,0,64,226,205,17,373,434,0,138,290,351,80,135,28,78,69,89,555,624,715,45,0,0,17,220,0,0,117,
17122,17,191,64,64,438,0,172,0,239,335,648,161,208,185,288,0,56,0,63,11,0,175,0,52,32,120,196,436,13,0,63,225,140,17,400,314,0,136,225,376,74,153,42,58,58,99,564,625,657,32,0,0,49,227,21,0,144,
1792,17,107,67,63,437,0,146,0,160,329,745,166,170,160,284,0,53,0,63,14,0,179,0,18,0,116,253,507,0,0,63,221,214,17,459,388,0,102,280,382,79,139,95,113,113,229,570,643,743,12,0,0,58,107,5,0,201,
1772,14,132,69,65,428,11,265,0,145,315,765,177,165,138,295,0,60,0,65,11,0,39,0,5,56,125,235,410,42,0,65,230,172,14,388,396,0,103,289,375,90,207,34,75,75,105,569,684,735,56,0,0,35,139,0,0,53,
17162,19,198,67,68,536,0,187,0,319,398,615,154,211,211,290,0,60,0,64,21,0,180,0,11,9,128,184,329,9,0,64,226,91,19,421,382,0,135,266,299,88,155,80,112,112,121,477,614,602,23,0,0,76,284,8,0,187,
1762,20,96,63,63,392,0,275,0,130,295,825,181,138,112,283,0,35,0,62,11,0,77,0,23,27,98,265,463,27,0,62,221,230,20,412,350,0,69,253,389,63,244,36,60,53,108,620,679,837,27,0,0,43,114,9,0,113,
1782,16,194,72,64,488,0,172,0,241,300,817,184,236,215,290,0,67,0,62,19,0,84,0,23,22,131,219,464,22,0,62,228,152,16,409,437,0,150,249,383,77,129,73,96,96,144,573,630,770,22,0,0,65,220,0,0,99,
17182,13,171,66,63,519,7,166,0,257,410,686,173,185,161,288,0,66,0,65,7,0,125,0,0,21,124,194,412,12,0,65,223,141,13,399,403,0,128,323,343,86,135,42,95,95,131,503,619,692,44,0,0,33,236,0,0,135,
17152,12,166,61,65,521,7,197,0,271,342,749,158,189,183,286,0,42,0,63,24,0,128,0,19,5,107,195,415,5,0,63,223,128,12,429,456,0,152,316,368,33,164,19,99,99,134,534,573,735,19,0,0,31,222,0,0,147,
17191,11,165,70,61,519,0,156,0,227,418,584,157,189,189,293,0,66,0,69,0,0,164,0,24,0,127,179,413,0,0,69,224,120,11,510,403,0,154,321,342,51,190,68,143,126,189,464,588,572,0,0,0,35,184,17,0,216,
17201,18,156,64,68,522,0,179,0,229,439,549,155,180,168,287,0,48,0,61,6,0,143,0,0,0,116,146,385,0,0,61,226,69,18,378,415,0,131,355,305,92,142,84,124,124,212,396,581,498,28,0,0,37,194,0,0,134,
1812,15,157,61,62,409,8,248,0,218,302,706,153,202,164,294,0,61,0,62,17,0,83,0,0,46,123,226,473,46,0,62,232,161,15,422,329,0,79,230,370,85,223,72,88,88,160,585,651,703,37,0,0,85,202,25,0,106,
1822,16,197,64,65,464,0,137,0,234,307,786,162,230,206,289,0,59,0,62,29,0,91,0,17,28,124,226,482,28,0,62,227,150,16,479,377,0,153,220,415,37,102,22,72,72,118,553,639,749,15,0,0,53,212,16,0,116,
1802,13,156,63,64,454,4,165,0,165,309,769,192,170,133,291,0,57,0,70,4,0,72,0,12,28,113,256,495,28,0,70,221,193,13,455,405,0,106,260,426,19,152,5,83,83,125,573,630,725,14,0,0,27,174,8,0,110,
17202,16,256,64,65,508,0,178,0,294,430,645,153,224,202,293,0,54,0,66,6,0,125,0,8,19,114,131,380,11,0,66,227,78,16,404,395,0,169,334,308,94,127,49,79,79,142,471,581,655,45,0,0,39,323,7,0,156,
1842,11,121,67,70,450,7,217,0,159,330,769,212,176,150,287,0,65,0,62,19,0,108,0,20,39,135,226,472,39,0,62,225,154,11,378,356,0,103,236,381,91,165,62,99,99,148,571,690,726,39,0,0,47,130,0,0,105,
1872,11,217,62,64,480,10,202,0,231,302,871,172,235,213,284,0,36,0,61,10,0,114,0,33,44,100,164,384,32,0,61,223,115,11,407,387,0,167,219,348,113,144,76,64,55,108,642,592,913,44,0,0,46,223,0,0,114,
1832,23,332,72,61,508,0,174,0,315,340,870,187,284,244,289,0,56,0,63,4,0,142,0,20,77,117,222,476,65,0,63,226,148,23,470,358,0,199,190,407,95,126,41,63,63,130,575,558,866,47,0,0,45,373,0,0,162,
1852,11,184,61,65,497,10,175,0,213,328,740,162,226,213,298,0,61,0,70,23,0,144,0,15,25,123,248,531,25,0,70,228,221,11,482,429,0,184,270,422,46,174,34,66,66,161,517,652,682,25,0,0,29,184,3,0,161,
1821,12,144,66,62,424,0,216,0,175,302,779,183,187,163,283,0,54,0,61,10,0,87,0,21,23,116,233,491,23,0,61,222,150,12,412,347,0,123,225,383,64,162,48,77,77,170,570,678,736,23,0,0,40,156,0,0,109,
1862,15,137,62,62,389,14,162,0,127,302,732,154,127,115,289,0,36,0,64,18,0,68,0,9,19,98,169,388,12,0,64,225,134,15,371,342,0,97,269,349,17,155,24,114,114,160,631,707,779,0,0,0,18,130,0,0,89,
1811,16,194,61,63,460,0,171,0,185,316,797,176,170,172,286,0,54,0,61,5,0,151,0,26,42,111,208,386,32,0,61,225,137,16,480,401,0,151,257,344,24,154,0,100,100,130,556,656,763,24,0,0,21,189,7,0,197,
1831,15,336,63,62,530,0,218,0,230,315,822,183,252,216,291,0,63,0,70,22,0,111,0,0,83,125,222,504,24,0,70,221,148,15,402,462,0,164,247,412,65,170,30,75,75,130,534,597,759,46,0,0,52,313,0,0,122,
1801,14,138,67,62,400,15,143,0,149,302,717,154,161,129,295,0,35,0,66,15,0,67,0,22,46,97,172,328,40,0,66,229,124,14,348,345,0,97,262,298,63,105,33,77,77,101,614,686,736,40,0,0,32,152,0,0,81,
1851,14,182,62,61,442,9,216,0,226,304,697,156,182,182,286,0,53,0,61,25,0,89,0,17,25,108,206,420,15,0,61,225,162,14,405,372,0,108,243,399,76,170,56,82,82,110,569,611,684,20,0,0,79,216,0,0,71,
1861,20,207,61,62,470,0,85,0,245,307,836,167,219,201,283,0,58,0,62,12,0,149,0,26,6,114,206,409,6,0,62,221,167,20,426,402,0,156,239,347,18,97,21,73,73,128,635,594,877,6,0,0,45,251,6,0,168,
1871,16,216,69,61,470,9,206,0,199,304,816,177,222,191,284,0,54,0,61,9,0,86,0,14,35,115,262,537,16,0,61,223,189,16,525,406,0,151,249,503,53,161,18,87,87,106,577,642,789,35,0,0,48,216,20,0,129,
1882,11,172,62,66,487,6,137,0,237,293,766,178,191,191,287,0,53,0,62,6,0,139,0,16,10,119,211,442,10,0,62,225,169,11,474,412,0,125,236,410,22,147,12,122,122,152,626,630,775,10,0,0,66,206,22,0,150,
18102,17,274,67,65,416,7,212,0,228,299,703,157,183,155,283,0,59,0,61,29,0,55,0,0,62,124,248,493,36,0,61,222,180,17,410,326,0,112,221,420,102,133,74,56,56,125,588,626,705,45,0,0,43,308,0,0,67,
18112,12,238,66,67,494,10,229,0,277,285,797,152,195,184,285,0,54,0,62,22,0,163,0,43,20,121,231,481,20,0,62,223,149,12,499,447,0,155,269,417,19,208,25,124,124,154,553,636,750,0,0,0,29,290,11,0,192,
18191,18,81,62,64,436,8,171,0,170,309,811,197,115,111,291,0,45,0,67,8,0,39,0,7,11,109,178,389,7,0,67,224,128,18,321,426,0,69,327,340,54,173,18,130,123,137,534,660,721,29,0,0,42,112,0,0,39,
1881,11,186,66,64,463,0,220,0,241,322,801,186,252,207,292,0,32,0,66,38,0,124,0,15,48,96,213,422,48,0,66,226,166,11,440,383,0,152,242,370,46,160,17,67,67,86,577,640,781,29,0,0,55,201,8,0,141,
18162,12,115,63,66,407,5,208,0,187,315,779,189,159,159,286,0,55,0,61,5,0,173,0,22,16,121,246,392,16,0,61,225,160,12,442,367,0,115,289,335,44,192,23,114,114,152,519,594,695,21,0,0,44,134,9,0,210,
18152,19,163,68,62,479,3,231,0,281,334,867,219,162,147,290,0,63,0,65,13,0,135,0,9,19,125,237,495,8,0,65,225,139,19,441,353,0,117,266,416,122,170,73,91,91,189,552,646,801,52,0,0,30,231,0,0,164,
18151,13,98,64,70,419,9,200,0,148,307,771,165,92,92,295,0,44,0,69,32,0,76,0,25,10,114,214,389,10,0,69,226,154,13,424,418,0,82,335,352,155,122,91,109,109,174,556,697,731,64,0,0,10,134,0,0,86,
18161,15,98,68,68,421,0,190,0,134,294,688,153,110,84,294,0,60,0,72,22,0,92,0,17,28,128,251,491,18,0,72,222,183,15,424,413,0,56,304,434,62,141,48,93,93,124,551,739,640,23,0,0,28,120,10,0,122,
18141,12,143,62,68,490,0,153,0,232,313,744,154,178,156,290,0,58,0,67,0,0,147,0,20,31,126,203,413,20,0,67,223,153,12,433,469,0,94,321,355,79,140,49,96,96,144,586,640,757,50,0,0,62,190,0,0,154,
18192,13,91,63,63,379,5,236,0,114,319,721,161,120,79,289,0,63,0,65,35,0,34,0,0,28,126,227,552,28,0,65,224,170,13,446,374,0,74,328,444,103,179,69,93,93,205,561,726,706,43,0,0,5,117,0,0,74,
18171,18,147,63,72,420,0,198,0,217,318,711,159,145,135,290,0,63,0,65,8,0,67,0,12,40,135,241,419,21,0,65,225,130,18,386,369,0,97,298,352,108,167,73,93,91,113,583,656,721,58,0,0,38,192,0,0,76,
18181,12,153,67,63,441,20,252,0,216,327,769,186,180,161,290,0,67,0,66,29,0,124,0,25,26,130,188,478,13,0,66,224,125,12,420,396,0,107,324,387,163,201,117,142,142,219,576,651,753,70,0,0,54,183,12,0,142,
1911,14,184,67,66,460,5,170,0,217,292,688,154,186,172,285,0,51,0,64,24,0,146,0,21,31,117,243,399,31,0,64,221,209,14,428,424,0,116,256,376,52,136,43,66,66,86,559,632,650,24,0,0,56,222,0,0,129,
18201,11,118,64,66,410,0,177,0,173,306,712,159,139,118,286,0,55,0,61,4,0,75,0,7,21,121,243,497,21,0,61,225,164,11,413,412,0,96,328,374,93,177,64,120,120,236,560,665,688,45,0,0,22,153,25,0,94,
18182,18,111,63,63,422,21,298,0,166,309,815,178,152,119,283,0,21,0,62,31,0,116,0,37,32,84,176,444,32,0,62,221,118,18,390,415,0,77,335,371,92,240,48,145,141,181,585,632,807,48,0,0,42,146,7,0,114,
18121,11,126,67,68,455,0,277,0,191,317,786,181,124,115,288,0,49,0,63,24,0,50,0,11,39,115,227,476,39,0,63,225,150,11,415,389,0,64,265,376,77,238,49,79,79,192,599,639,789,37,0,0,51,166,15,0,94,
18172,11,66,67,63,403,0,247,0,136,307,776,165,99,86,288,0,51,0,64,8,0,51,0,13,7,107,228,456,7,0,64,224,215,11,455,392,0,51,318,415,56,257,73,162,150,150,593,669,780,7,0,0,35,94,26,0,101,
18101,15,225,65,61,444,0,159,0,249,335,737,166,215,208,288,0,58,0,66,22,0,115,0,5,18,119,212,414,0,0,66,222,157,15,462,309,0,166,209,359,28,133,19,67,67,121,573,632,743,9,0,0,42,243,7,0,119,
18131,11,97,66,64,423,16,155,0,178,312,778,178,125,98,289,0,54,0,63,26,0,112,0,23,10,115,224,507,0,0,63,226,187,11,384,370,0,74,294,353,42,123,22,76,76,192,615,697,797,20,0,0,24,142,10,0,142,
1891,17,242,67,63,470,0,158,0,237,292,945,220,220,184,288,0,52,0,64,28,0,144,0,26,41,115,235,501,31,0,64,224,187,17,449,433,0,160,255,440,40,152,20,88,88,120,557,676,839,30,0,0,24,276,14,0,148,
1892,16,145,61,66,449,5,172,0,193,291,774,179,188,176,291,0,51,0,63,5,0,86,0,8,28,117,214,423,17,0,63,228,180,16,407,400,0,117,247,369,52,142,24,63,63,108,564,650,715,28,0,0,59,162,11,0,114,
18202,13,90,61,66,393,0,184,0,90,305,753,162,103,90,291,0,51,0,65,0,0,104,0,19,18,117,218,548,10,0,65,226,154,13,483,394,0,82,306,451,66,172,39,146,146,225,586,684,750,27,0,0,8,90,0,0,153,
18142,11,206,62,65,488,5,142,0,213,314,863,188,237,178,284,0,43,0,62,10,0,81,0,4,30,108,199,504,30,0,62,222,160,11,374,441,0,148,272,409,79,118,37,62,62,117,547,606,811,47,0,0,30,234,0,0,99,
18132,17,75,64,66,413,10,200,0,123,303,866,192,111,96,289,0,40,0,65,35,0,79,0,2,24,106,250,417,24,0,65,224,188,17,423,414,0,57,323,379,19,180,4,125,125,145,620,630,864,15,0,0,39,84,5,0,75,
1901,15,205,63,65,462,13,233,0,192,285,724,154,215,185,285,0,59,0,64,18,0,246,0,19,33,124,253,442,33,0,64,221,174,15,486,389,0,179,225,346,33,199,0,104,104,158,637,638,764,33,0,0,6,212,21,0,253,
18122,16,208,73,66,437,0,189,0,244,297,799,175,174,174,289,0,37,0,64,6,0,119,0,14,26,103,210,388,11,0,64,225,147,16,403,347,0,149,223,341,86,173,33,99,99,126,594,689,782,49,0,0,25,252,9,0,124,
1972,13,186,61,61,497,0,187,0,197,311,691,160,183,169,287,0,45,0,64,7,0,145,0,49,6,106,197,317,6,0,64,223,172,13,429,441,0,132,255,293,38,176,32,96,96,111,606,643,716,6,0,0,37,214,0,0,177,
1932,12,210,63,66,460,4,201,0,238,302,671,155,204,180,290,0,43,0,61,12,0,222,0,52,47,107,234,353,47,0,61,229,175,12,435,368,0,152,214,307,56,183,51,96,88,91,621,631,704,18,0,0,28,239,8,0,221,
19102,21,173,62,63,406,0,148,0,171,289,734,160,163,148,289,0,52,0,65,7,0,120,0,34,8,115,243,391,8,0,65,224,192,21,427,359,0,129,242,320,63,151,50,69,69,120,586,669,716,25,0,0,19,196,2,0,168,
19132,14,157,65,61,508,4,132,0,264,307,852,169,200,172,288,0,59,0,65,4,0,188,0,15,20,117,239,345,20,0,65,223,177,14,396,441,0,87,273,291,32,114,26,68,68,109,585,643,841,6,0,0,85,200,14,0,207,
1981,17,188,63,66,484,0,155,0,177,322,720,168,198,177,285,0,52,0,62,18,0,167,0,22,4,118,221,389,4,0,62,223,146,17,380,427,0,166,265,300,11,140,11,69,69,131,558,592,706,4,0,0,11,188,0,0,153,
1982,18,185,65,64,474,0,154,0,212,294,761,162,215,180,287,0,54,0,62,8,0,185,0,19,45,118,233,339,45,0,62,225,168,18,427,427,0,141,247,324,80,140,32,69,69,76,620,646,781,55,0,0,39,217,5,0,183,
1951,16,172,68,67,403,8,199,0,154,290,686,151,160,134,290,0,68,0,69,8,0,96,0,0,30,135,307,546,30,0,69,221,221,16,464,351,0,114,238,430,51,183,36,99,99,173,660,693,750,30,0,0,20,192,5,0,111,
19152,12,97,68,66,418,0,208,0,149,322,770,186,107,92,287,0,51,0,66,0,0,76,0,14,29,107,204,368,17,0,66,221,163,12,316,387,0,58,305,289,58,207,42,105,105,128,598,669,774,23,0,0,34,128,11,0,94,
19162,12,136,64,68,438,0,205,0,163,311,770,160,113,113,290,0,50,0,67,0,0,115,0,11,36,118,239,386,28,0,67,223,199,12,410,421,0,78,294,342,71,188,32,116,110,137,566,661,756,39,0,0,35,178,0,0,92,
19182,15,212,68,62,494,0,145,0,243,317,846,180,193,169,286,0,60,0,62,0,0,134,0,34,29,122,197,318,21,0,62,224,160,15,396,439,0,162,286,276,86,162,57,98,98,93,575,602,828,41,0,0,15,245,4,0,152,
19131,14,144,62,67,442,5,168,0,203,313,745,174,159,159,291,0,62,0,62,5,0,161,0,16,4,129,222,385,0,0,62,229,133,14,462,397,0,103,281,324,50,159,43,91,91,138,582,609,733,14,0,0,56,176,15,0,193,
1992,19,160,68,63,407,18,220,0,225,291,717,158,201,176,283,0,68,0,61,27,0,175,0,32,29,131,260,428,29,0,61,222,159,19,447,329,0,122,242,336,52,169,31,80,75,118,616,649,735,29,0,0,54,198,8,0,162,
1991,19,128,63,61,376,29,295,0,133,291,728,167,149,116,291,0,51,0,65,29,0,131,0,21,43,112,227,425,43,0,65,226,163,19,402,348,0,99,285,338,68,239,47,130,130,197,615,706,731,43,0,0,17,145,0,0,121,
19151,19,133,67,65,433,0,148,0,162,303,890,176,139,131,289,0,67,0,63,0,0,131,0,21,33,131,213,344,33,0,63,226,159,19,391,428,0,114,304,277,59,145,37,92,92,114,566,644,853,30,0,0,17,146,13,0,156,
19101,14,125,65,63,441,0,228,0,223,325,705,164,165,138,289,0,49,0,68,0,0,163,0,0,25,112,220,447,18,0,68,221,137,14,416,363,0,92,267,351,55,188,23,89,89,157,565,649,699,32,0,0,46,183,20,0,191,
19141,21,156,66,69,474,0,241,0,201,299,818,164,173,158,291,0,57,0,66,0,0,166,0,33,22,126,229,478,22,0,66,225,161,21,479,459,0,118,291,386,53,248,23,136,136,193,569,640,787,30,0,0,40,192,10,0,193,
1962,13,206,62,61,427,0,184,0,191,307,658,151,172,155,286,0,59,0,64,18,0,115,0,23,41,120,220,384,30,0,64,222,164,13,415,387,0,140,267,312,73,143,32,66,66,109,606,696,691,41,0,0,15,242,9,0,147,
1952,11,195,62,63,444,9,184,0,218,292,730,151,209,199,292,0,48,0,70,30,0,203,0,24,18,111,228,412,10,0,70,222,128,11,495,363,0,145,220,367,42,119,15,90,90,140,672,626,809,18,0,0,54,214,0,0,233,
19172,13,106,63,64,377,0,206,0,125,301,829,173,122,111,287,0,34,0,63,0,0,145,0,38,30,95,190,337,30,0,63,224,167,13,394,338,0,99,269,317,85,188,56,117,117,133,605,671,833,38,0,0,12,113,20,0,138,
1922,13,144,63,66,517,15,220,0,178,317,690,159,194,163,290,0,55,0,66,20,0,186,0,29,30,121,220,412,30,0,66,224,165,13,410,522,0,128,329,348,61,215,25,93,81,126,545,641,659,30,0,0,35,154,9,0,180,
19112,11,162,65,67,443,0,181,0,195,298,805,165,160,153,291,0,46,0,66,16,0,108,0,20,39,113,211,344,28,0,66,225,150,11,355,387,0,107,248,299,54,156,34,64,64,87,642,665,843,28,0,0,46,187,20,0,111,
1942,13,144,67,70,437,0,164,0,193,300,722,155,209,193,290,0,67,0,69,12,0,205,0,28,26,137,256,383,26,0,69,221,172,13,518,381,0,136,244,331,44,134,32,74,74,93,623,588,757,26,0,0,57,144,23,0,264,
1912,17,202,66,64,482,0,220,0,184,299,742,151,185,160,288,0,45,0,63,7,0,255,0,29,45,109,194,384,39,0,63,225,154,17,500,468,0,138,285,360,85,206,76,163,163,164,616,631,770,31,0,0,22,212,6,0,265,
2012,12,216,63,64,518,0,182,0,257,320,633,155,194,152,291,0,49,0,66,35,0,103,0,19,44,113,229,393,35,0,66,225,187,12,393,430,0,128,251,335,28,179,29,66,66,116,555,636,621,14,0,0,43,253,0,0,107,
2002,13,170,62,61,495,13,135,0,198,293,719,153,164,105,293,0,37,0,69,21,0,94,0,31,43,98,240,452,43,0,69,224,181,13,438,450,0,79,269,341,20,131,36,88,88,173,661,708,783,0,0,0,34,204,7,0,138,
19192,15,76,62,65,373,0,116,0,135,292,875,186,114,104,283,0,37,0,61,5,0,100,0,30,10,102,242,372,10,0,61,222,210,15,378,353,0,56,283,310,24,125,17,50,44,108,620,690,871,17,0,0,48,96,8,0,133,
2022,12,261,65,67,531,11,154,0,315,297,765,151,311,165,288,0,57,0,62,18,0,145,0,36,113,124,204,422,113,0,62,226,128,12,430,457,0,137,257,363,53,111,7,62,62,98,605,573,779,46,0,0,60,289,0,0,148,
19202,16,83,62,62,393,0,192,0,117,312,756,166,127,109,295,0,62,0,70,0,0,141,0,15,0,124,225,457,0,0,70,225,144,16,451,362,0,75,285,417,98,182,93,133,133,181,600,658,760,13,0,0,34,87,16,0,142,
19122,12,136,70,66,415,6,232,0,162,317,728,174,123,88,292,0,65,0,69,19,0,91,0,0,35,131,279,446,35,0,69,223,217,12,419,367,0,69,282,372,42,206,19,89,89,116,596,722,734,23,0,0,19,191,0,0,142,
2032,18,296,67,62,427,0,144,0,294,287,714,157,250,140,287,0,59,0,62,30,0,173,0,26,108,121,206,334,97,0,62,225,103,18,403,348,0,93,207,310,38,90,11,56,56,71,689,617,800,27,0,0,47,369,0,0,182,
1931,17,223,63,64,452,10,149,0,207,302,650,157,216,172,284,0,40,0,63,26,0,176,0,23,47,102,206,359,41,0,63,221,114,17,363,385,0,144,245,303,48,102,16,66,66,84,563,645,631,41,0,0,28,252,7,0,120,
19111,19,170,62,67,453,0,187,0,225,306,771,185,197,197,288,0,46,0,67,21,0,234,0,45,30,113,200,343,17,0,67,221,169,19,438,380,0,129,233,310,55,153,32,72,72,125,543,635,704,29,0,0,68,188,7,0,234,
2042,13,237,61,62,485,0,226,0,276,304,672,155,218,129,287,0,55,0,66,29,0,182,0,22,70,117,192,399,65,0,66,221,135,13,369,397,0,100,240,325,62,172,45,96,96,142,615,638,703,25,0,0,66,278,0,0,174,
1941,15,254,66,63,506,0,152,0,276,308,727,165,285,264,293,0,59,0,67,19,0,203,0,25,13,116,193,366,13,0,67,226,174,15,419,420,0,188,222,293,27,160,32,54,54,119,591,542,725,13,0,0,76,266,0,0,196,
1961,12,211,71,68,500,6,190,0,224,290,722,151,236,204,290,0,60,0,61,6,0,190,0,28,17,128,221,452,17,0,61,229,153,12,484,465,0,168,261,370,39,175,22,111,111,178,568,609,694,17,0,0,36,231,5,0,192,
19161,13,147,67,69,444,0,200,0,167,325,768,183,160,138,291,0,61,0,64,0,0,159,0,42,19,130,242,361,19,0,64,227,183,13,401,441,0,102,322,295,91,198,79,78,65,110,494,614,672,26,0,0,36,176,0,0,187,
2051,12,282,70,64,538,2,179,0,286,306,742,157,249,158,290,0,59,0,61,17,0,205,0,13,89,118,198,466,89,0,61,229,138,12,531,482,0,142,269,429,49,168,34,126,118,166,638,608,798,21,0,0,33,308,9,0,234,
1971,17,165,68,68,418,8,232,0,153,288,714,151,162,136,288,0,52,0,64,12,0,196,0,18,29,111,209,371,22,0,64,224,170,17,440,392,0,120,270,304,51,232,36,119,119,141,613,645,732,29,0,0,20,178,0,0,235,
19121,13,165,66,72,464,0,204,0,236,301,864,177,186,129,286,0,45,0,62,0,0,130,0,15,21,115,222,456,21,0,62,224,154,13,361,410,0,105,274,337,70,178,59,114,114,210,650,639,909,11,0,0,24,235,10,0,107,
19181,13,181,65,66,438,0,173,0,171,326,755,179,154,150,283,0,52,0,61,4,0,136,0,6,42,118,218,373,25,0,61,222,178,13,383,374,0,150,277,296,67,150,30,77,77,122,564,641,734,43,0,0,0,179,0,0,118,
1921,24,264,62,65,506,16,144,0,247,302,723,156,245,196,294,0,62,0,66,16,0,199,0,37,64,127,229,428,48,0,66,228,133,24,474,417,0,166,220,341,36,130,19,92,92,149,664,598,798,17,0,0,30,268,0,0,230,
19171,16,155,65,68,386,0,139,0,199,297,721,151,189,172,290,0,48,0,64,0,0,156,0,25,10,116,236,382,4,0,64,226,175,16,471,303,0,120,214,334,39,153,32,95,87,108,602,646,737,10,0,0,58,176,23,0,189,
2052,12,228,61,66,502,0,173,0,255,294,715,157,281,143,285,0,31,0,62,0,0,219,0,45,85,97,234,489,85,0,62,223,176,12,527,447,0,126,248,410,29,181,30,119,119,166,562,598,678,17,0,0,26,254,11,0,228,
19201,12,133,61,67,417,0,211,0,222,292,809,154,148,148,292,0,44,0,67,0,0,213,0,57,21,111,219,423,21,0,67,225,175,12,480,367,0,120,276,364,74,209,51,154,154,194,602,659,814,37,0,0,28,170,16,0,223,
2062,15,293,65,61,543,0,125,0,367,293,762,153,337,260,288,0,65,0,67,0,0,182,0,32,49,122,210,437,36,0,67,221,152,15,526,440,0,182,206,393,10,144,22,102,102,111,575,568,740,6,0,0,94,325,19,0,235,
19191,11,175,65,64,440,0,213,0,233,315,795,177,162,155,291,0,49,0,66,0,0,233,0,21,17,113,181,397,6,0,66,225,125,11,436,394,0,118,285,330,129,193,102,157,157,199,639,677,831,51,0,0,37,237,7,0,236,
2001,14,187,72,64,459,0,179,0,187,324,702,157,231,139,288,0,58,0,66,17,0,135,0,22,75,122,217,438,68,0,66,222,192,14,427,401,0,123,266,353,49,134,22,84,84,136,630,642,763,27,0,0,16,187,5,0,146,
2072,13,265,62,61,515,0,116,0,275,295,733,153,238,172,289,0,41,0,62,0,0,168,0,19,45,102,221,403,45,0,62,227,183,13,423,458,0,156,267,337,35,100,8,72,72,102,620,583,763,27,0,0,56,281,0,0,188,
2092,15,253,61,61,491,0,210,0,269,284,735,154,260,223,284,0,61,0,61,0,0,160,0,23,33,122,199,398,25,0,61,223,135,15,451,404,0,214,218,325,69,205,56,104,104,152,638,605,778,33,0,0,34,253,0,0,183,
20102,17,176,62,64,460,0,191,0,202,313,689,156,182,150,289,0,58,0,66,0,0,149,0,24,12,122,208,413,12,0,66,223,170,17,470,416,0,134,283,368,39,210,45,146,146,148,592,666,704,5,0,0,23,200,0,0,182,
2021,21,236,68,65,480,0,184,0,309,294,748,151,227,154,286,0,58,0,65,16,0,134,0,21,110,123,193,398,100,0,65,221,113,21,464,400,0,139,243,345,71,137,33,98,98,144,652,591,815,44,0,0,54,257,22,0,152,
